  -5.8993864e-01  -5.7890588e-01  -5.3258779e-01  -4.7575791e-01   3.5660254e-01  -9.7836511e-02  -5.0158398e-01  -5.2172100e-01  -1.8818469e+00
  -9.5076927e-01  -9.2670861e-01  -8.8365924e-01   5.4369752e-01  -4.4131422e-01   1.8078547e-01  -1.3293649e-01   5.1688891e-02   3.8362733e-01
  -8.1276124e-01  -3.6394332e-01  -1.1459939e-01   7.6583459e-02  -3.0141014e-02   1.3866819e-01   2.1534965e-01   1.1011883e-01  -1.7102445e-01
  -9.5907569e-01  -1.0375529e+00  -1.0310705e+00   1.5710103e+00  -1.8676147e-01   1.6268755e+00  -5.1297026e-01  -1.0541827e+00  -3.3862237e-01
  -1.7071602e-02   4.2854285e-02  -5.5440942e-02  -1.3505210e+00   1.9470231e+00  -1.4251787e+00  -7.1403853e-01  -4.3048750e-01  -3.7622580e-01
  -1.0234200e+00  -8.7577468e-01  -7.2170086e-01  -3.9306522e-01  -5.2265145e-01  -9.8027087e-02   3.7274820e-01   6.8091884e-01  -8.7501032e-02
  -6.1806700e-01  -4.7165982e-01  -6.0338396e-01  -7.2546648e-01   2.3587872e-01  -8.0157617e-01  -2.5523851e-01   2.0301726e-01  -6.4312856e-01
   1.8567420e+00  -1.5261486e+00  -1.3939736e+00   1.9777892e+00  -8.9158913e-01   1.6861446e+00   8.8894989e-02   1.8114822e-01   1.1195924e+00
  -1.7972335e-01  -1.0155600e-01  -7.6776777e-02   1.5194091e-01   4.2116663e-01   5.2839592e-01  -4.1846271e-02  -4.8084029e-01  -9.6980507e-01
  -8.2106766e-01  -9.2703919e-01  -1.0650138e+00  -1.0232714e-02  -5.5388295e-01  -1.5691504e-01  -4.9481775e-02   2.0632462e-01  -1.6370034e-01
  -1.1923765e+00  -1.5138080e+00  -1.3902883e+00   1.9777892e+00  -5.1289383e-01   1.6861446e+00  -3.0614187e-01   1.0456158e-01   1.9371008e+00
  -1.0358797e-01  -2.2121133e-01  -3.3862565e-01   5.9804038e-01   4.6019710e-01   5.1448388e-01  -4.0861837e-01  -4.3487480e-01  -6.1562380e-01
   5.1227382e-02   6.4573355e-01   7.3107550e-01  -7.1826742e-01   7.5627315e-01  -6.4890581e-01  -1.1676142e+00  -9.9334535e-01  -1.2219785e+00
   2.6891614e-02  -1.4195281e-02  -1.4757295e-01  -9.8465904e-01   1.1995325e+00  -9.4881512e-01  -1.1506018e+00  -9.9404282e-01  -1.3316611e+00
  -1.1586403e+00  -1.3581162e+00  -1.4150185e+00   1.7026248e+00   3.2882538e-01   1.6181090e+00  -6.8135321e-01  -4.5348149e-01  -2.4231637e-01
  -1.6885895e+00  -1.4328465e+00  -1.2308515e+00   1.9777892e+00  -5.5883298e-01   1.6861446e+00  -8.6661465e-01  -5.8255834e-01   5.6293666e-01
  -9.5605708e-02  -1.2736626e-01  -2.3097667e-01   3.1964529e-01  -5.0805063e-01   4.7998964e-01  -6.9635631e-01  -9.8153337e-01  -4.4189224e-01
   1.8763484e-02   5.1308409e-01   5.0510962e-01  -9.4911015e-01   1.0499632e+00  -7.7548633e-01  -1.1656049e+00  -9.9750767e-01  -1.0901232e+00
   2.5716561e-02  -1.9348120e-01  -3.0662190e-01   5.3428162e-01   3.5457267e-01   5.8594985e-01   1.4817205e-02  -4.0420865e-01  -2.7364540e-01
   7.1656710e-01   4.2597765e-01   2.4423055e-01   6.5264709e-02   1.2506710e+00  -3.3207336e-01  -5.7874276e-01  -4.8448513e-01  -1.7386343e-01
   1.4866973e+00   1.0344004e+00   7.6889812e-01  -5.2693062e-01   1.8825658e+00  -2.8401012e-01  -5.6039075e-01  -3.5567827e-01  -9.4019374e-01
  -7.4430430e-02  -1.3074829e-01  -1.8539557e-01   1.0695342e-01  -5.5425353e-02   4.3977813e-01  -3.8450625e-01  -1.0313012e+00  -1.0305331e+00
  -1.0674846e-01  -1.2392065e-01  -2.7558796e-01  -5.7850810e-01  -4.3996098e-01  -3.9275273e-01  -3.2261848e-01  -4.7674547e-01  -7.0180838e-02
  -5.4198025e-01  -7.5756879e-01  -7.1685181e-01   1.4028406e+00  -2.8269951e-01   1.2508692e+00   4.0007526e-01   6.5769985e-01   7.4727983e-01
  -3.3338795e-01  -6.6209939e-02  -1.5921068e-01  -1.4017883e+00   9.7945196e-01  -1.5211336e+00  -7.3815064e-01  -4.4859920e-01  -1.4015347e-01
   9.8050037e-01   8.0671072e-01   6.3312462e-01  -8.5457286e-01   1.4497763e+00  -1.0514784e+00  -7.7472069e-01  -1.0065073e+00  -8.4285473e-01
  -1.8104305e+00  -1.4699853e+00  -1.2919495e+00   9.4951934e-01  -7.9956838e-01   1.4275331e+00  -7.4792945e-01  -5.8276083e-01   1.0489518e+00
  -5.2841445e-01  -3.4818057e-02   5.7057094e-02  -5.2870485e-01   4.0930792e-01  -2.7480530e-01  -7.8034685e-01  -1.0351485e+00  -9.8930818e-01
   2.1565833e+00   1.9601876e+00   1.7668333e+00   1.3376357e-01   3.2426707e-01   3.8603572e-01   5.8292549e-01  -4.4299695e-01  -1.1567617e-01
  -3.7404481e-01   1.7719476e-01   1.4143062e-01  -1.1102964e+00   5.6599960e-01  -1.3231443e+00  -8.9581710e-01  -6.1070460e-01  -1.2055673e+00
  -6.4230552e-01  -1.2298672e+00  -1.2027269e+00  -1.1620933e+00   4.4287533e-02  -1.3351125e+00  -6.3446854e-01  -2.2135915e-01  -9.5843720e-01
  -2.2525870e-01  -1.8370382e-01  -2.9207474e-01   2.9245757e-03   4.6874392e-01   9.0833638e-02  -7.4123164e-01  -9.8115088e-01  -7.0987810e-01
  -9.0411160e-02  -1.5357066e-01  -3.0274266e-01  -7.0942276e-01  -2.4623308e-01  -4.1707022e-01  -4.6112920e-01  -5.5969934e-01  -1.6730275e-01
  -2.0408342e-01  -2.8533011e-01  -4.4045577e-01  -6.3463654e-01  -3.8547501e-01  -4.7963629e-01  -1.3561562e-01   4.8921512e-02   3.8360347e-01
  -4.6339752e-01   1.3195688e-01   1.6276646e-01  -1.0901406e+00   2.7683223e-01  -1.1246214e+00  -6.4130031e-01  -3.8317207e-01  -1.4568829e-01
  -4.8841400e-01  -3.9965810e-01  -5.0931233e-01  -3.8977022e-01   1.2726290e-01  -2.8084656e-01  -4.8811994e-02   1.9287021e-01  -1.3378364e-01
   9.3244472e-01   9.4840012e-01   8.3872448e-01  -4.0738864e-02   8.3251790e-01  -3.4933954e-01  -4.3192675e-01  -4.8160526e-01  -3.5086341e-01
  -1.0070584e+00  -6.5517964e-01  -6.5672355e-01  -1.0475288e+00   2.0427664e-02  -8.2877135e-01  -8.4263649e-01  -4.5125409e-01  -9.7293511e-01
  -2.6872759e-01  -2.2824240e-01  -3.5026338e-01  -1.2786477e+00   6.7283483e-01  -1.2244260e+00  -9.9481074e-01  -9.9215290e-01  -9.1296811e-01
   6.1525316e-01  -1.5301054e+00  -1.3989196e+00   1.9777892e+00  -9.8987754e-01   1.6861446e+00   1.5908804e-01   1.3642018e-01   7.8232578e-01
   5.4207568e-01   2.6717465e-01   9.6819331e-02  -4.5914296e-01   2.0632097e-01  -1.4490876e-01  -1.9281492e-01  -3.9919137e-01  -6.8094908e-01
  -1.2670937e+00  -9.7440037e-01  -7.8667818e-01   1.8773948e-01  -1.0468563e+00   2.9227237e-01   3.9257371e-01   6.8541864e-01   4.3897560e-01
  -1.3560980e+00  -1.1081865e+00  -9.4669694e-01  -5.5572685e-01   2.2564369e-02  -2.3425075e-01  -1.6763115e-01   8.4514953e-02  -4.0057666e-01
  -1.4423672e-01  -2.9259004e-01  -4.9088593e-01   2.0625254e-02   4.1169391e-01   2.8705892e-02  -9.3345880e-01  -9.3946021e-01  -7.2888022e-01
  -3.9073057e-01  -4.2070045e-01  -5.5489343e-01  -1.0599560e+00   4.4965603e-01  -7.9793617e-01  -7.8731257e-01  -9.9197291e-01  -1.1371835e+00
  -1.8805407e-01  -1.5568126e-01  -1.3011636e-01   5.2758192e-01  -2.1557137e-01   8.9392052e-01  -6.7565863e-02  -3.6769275e-01  -7.8669531e-01
  -1.3609603e+00  -1.0109162e+00  -8.1189325e-01   7.1953061e-02  -4.8312241e-01   2.3376557e-01  -8.0579853e-01   4.3229261e-02   6.4113996e-01
  -4.2308912e-01  -3.3519604e-01  -1.3690504e-01   6.7386974e-02   4.9629295e-02   3.9499279e-01   6.1802201e-01   6.3522334e-01  -2.7899176e-01
  -1.3887726e+00  -1.2071542e+00  -1.1164138e+00   1.7978004e-01  -5.8497200e-01   4.9561687e-01  -3.5610754e-01  -5.0068442e-01  -6.4348906e-03
   1.1310814e-01   1.0077129e+00   1.1393658e+00  -1.3091500e+00   1.0639586e+00  -1.3777253e+00  -1.1666766e+00  -1.0086222e+00  -1.3113803e+00
   9.8848263e-01   5.6586161e-01   3.9940026e-01  -3.3704648e-01   1.3112110e+00  -8.8687795e-01  -3.7003898e-01  -4.9769205e-01   5.1537659e-02
   1.0128184e+00   1.0770445e+00   1.0297772e+00  -3.9806256e-01   9.8194478e-01  -7.7337093e-01  -3.8638164e-01  -4.9692709e-01   6.2631172e-02
   6.1056105e-01   8.6684988e-01   8.5618108e-01  -4.0500534e-02   7.3618813e-01   3.2707986e-02  -6.1263368e-01  -9.9084796e-01  -6.6941422e-01
  -1.2308576e-01  -2.3592191e-01  -3.4735395e-01  -6.4786193e-01  -1.1454085e-01  -5.4788152e-01  -2.2683980e-01  -4.2952004e-01   3.5483191e-01
  -7.7208818e-01  -2.3665934e-01  -1.2720693e-01  -5.1672785e-01   1.5504006e-01  -4.5777723e-01  -3.6548447e-01  -4.3608975e-01  -4.2614184e-01
   5.1320177e-01   1.1181375e+00   1.2392563e+00  -6.3125832e-01   6.6820531e-01  -5.5834414e-01  -2.9462164e-01  -3.9439908e-01  -2.4473308e-01
  -9.1007190e-01  -9.3541799e-01  -1.0359195e+00  -7.8865401e-01   2.7642384e-03  -7.9197114e-01  -1.4847541e-01   1.3279784e-01   8.0651680e-01
  -1.0560703e+00  -1.0586308e+00  -1.1978779e+00  -1.5289411e+00   2.2590743e-01  -1.5394289e+00  -7.3828460e-01  -4.1041837e-01  -1.0356313e+00
   4.6089972e-01   2.9223476e-01   1.4530986e-01  -1.9603499e-01  -2.8775638e-01   9.4264005e-02  -2.0272768e-01  -1.0657697e+00   6.9958965e-01
  -1.0640931e+00  -5.3780019e-01  -3.3183698e-01  -5.5984276e-01  -1.1266789e-02  -6.1023796e-01  -9.6366448e-02   2.5352755e-01  -2.3927937e-01
   1.1264907e+00   1.2108002e+00   1.1684601e+00  -5.4750638e-01   1.0426272e+00  -8.3237324e-01  -3.8316669e-01  -4.9692709e-01   2.7953916e-01
  -1.0674846e-01  -3.7488083e-02  -1.8345595e-01  -5.7592809e-01  -5.8297774e-01  -2.6548614e-01  -5.2127554e-01  -1.0687395e+00  -2.5647074e-01
  -8.3710511e-01  -3.8843128e-01  -2.4261440e-01  -1.2088938e-01  -1.5955410e-01  -2.4776258e-01   3.7690084e-01   7.3079915e-01   4.9277318e-01
   5.0541400e-01   5.6648462e-01   5.0510962e-01   4.7165398e-01   9.5701656e-01   2.4043573e-01  -4.1196728e-01  -4.6257109e-01  -3.6233386e-01
   1.4062750e+00   1.3834619e+00   1.2528336e+00   4.5317022e-01   1.0238242e+00   2.0174882e-01  -5.5396086e-01  -9.9334535e-01  -5.2244307e-01
  -2.6037255e-01   5.6798492e-01   6.3409444e-01  -1.2698635e+00   7.9605147e-01  -1.2548229e+00  -1.1649351e+00  -9.9577524e-01  -1.0500887e+00
  -2.2790865e-01   6.0895075e-01   7.3592455e-01  -9.3286593e-01   6.3355508e-01  -1.0656191e+00  -1.1673463e+00  -9.9141043e-01  -8.9893541e-01
  -6.0626784e-01  -3.3679805e-01  -3.0177285e-01  -4.8773965e-02   3.0275758e-01  -4.8286775e-02  -4.6327250e-01  -5.1944860e-01  -1.6096741e+00
  -9.9978117e-01  -1.1059093e+00  -1.1678138e+00   5.6527956e-01  -2.4167478e-01   3.9480221e-01   5.8085061e-02   2.0384973e-01   1.2327463e+00
   4.7718840e-01   2.4934905e-01   1.3464195e-01  -1.1082158e+00   6.2440286e-01  -1.0369946e+00  -5.3480512e-01  -9.8769810e-01  -1.0667337e+00
  -4.4706022e-01   2.8488583e-01   3.8000404e-01  -1.1667994e+00   7.6613761e-01  -1.3103376e+00  -7.2395129e-01  -4.4855421e-01   1.5775992e-02
  -6.3372358e-01  -3.0742776e-01  -2.2709743e-01  -7.7179694e-01   4.5976976e-01  -5.7890728e-01  -4.9716342e-01  -4.7069324e-01  -5.8462161e-01
   6.9858061e-02  -2.8171922e-01  -4.1718032e-01   6.8034343e-01   4.7607994e-01   7.4717707e-01   7.1346725e-02   2.0380473e-01   5.5496842e-01
   4.7309597e-01   3.5498038e-01   2.4810979e-01  -1.0632245e+00   8.7831460e-01  -6.9169010e-01  -8.6594487e-01  -9.6915891e-01  -9.8405009e-01
  -4.4429682e-01  -5.5949097e-01  -5.1222176e-01   8.9423451e-01   9.7420257e-02   1.1818807e+00  -6.4839998e-01  -1.0286013e+00  -1.2083204e+00
  -3.3893097e-01  -5.5659209e-01  -7.0424427e-01  -3.8699349e-01   3.1255081e-01   8.1236939e-03  -7.8744653e-01  -9.8301830e-01  -1.0648681e+00
  -3.3858250e-01  -1.9171390e-01  -2.9207474e-01  -7.5446700e-01   9.5965183e-01  -5.5563796e-01  -8.5134364e-01  -9.8151087e-01  -7.1102563e-01
  -7.6410591e-01  -7.2451132e-01  -5.4131608e-01   5.1949007e-01  -4.7528783e-01   6.7113728e-01   9.5719913e-01   1.2613709e+00   3.1086343e-01
  -2.2004795e-01  -3.5987783e-02  -4.9622078e-02  -4.4343970e-01   3.7437280e-01  -4.0282587e-02  -7.9722533e-01  -9.6045179e-01  -2.9434375e-01
  -1.0640931e+00  -9.5848193e-01  -9.1372337e-01  -2.5252281e-01  -2.6232959e-01   1.4762526e-01  -3.7258415e-01  -2.4327319e-01  -1.8519551e-01
   5.9990453e-01   1.2376021e+00   1.3061732e+00  -1.2503319e+00   4.9595130e-01  -1.2568430e+00  -5.2690170e-01  -9.0778160e-01  -8.2164345e-01
  -1.3234072e+00  -1.0989838e+00  -1.0659836e+00  -8.6823329e-01   9.6280681e-02  -1.3579054e+00  -9.1818779e-01  -6.4832296e-01  -1.6413658e+00
  -5.0440284e-01  -5.4610270e-01  -6.8387825e-01  -9.9962839e-01   2.6126990e-01  -7.2355439e-01  -7.8731257e-01  -9.9188291e-01  -1.0808332e+00
  -5.7779102e-01  -6.7403511e-01  -6.1599150e-01   7.8269262e-01  -7.0434257e-01   8.1559382e-01   5.3175421e-01   6.4622536e-01   9.1356323e-01
   9.5605925e-01  -1.4848064e+00  -1.3424767e+00   1.9777892e+00  -8.9158913e-01   1.6861446e+00   8.8894989e-02   1.8114822e-01   1.1195924e+00
   1.2908887e-01   1.1427018e+00   1.3953958e+00  -9.4309895e-01   6.1560676e-01  -9.1780842e-01  -1.0345957e+00  -1.0034699e+00  -9.4460729e-01
  -1.7374361e+00  -1.4933899e+00  -1.3519808e+00  -1.2489246e+00  -5.3226662e-01  -1.4648756e+00  -7.1068962e-01  -7.0300768e-02   7.2576080e-01
  -6.4207861e-01  -3.2774539e-01  -2.9498417e-01  -2.0394903e-01  -1.3047376e-02  -2.9390101e-01  -5.2194532e-01  -6.4857045e-01  -9.8915788e-01
  -1.0477558e+00  -8.0728214e-01  -7.0036503e-01  -2.6915668e-01  -8.3176140e-01   1.4343259e-01  -2.0929153e-01  -5.4541246e-01  -1.3428143e+00
   1.0478512e+00  -1.5755950e+00  -1.4527441e+00   1.9777892e+00  -8.9158913e-01   1.6861446e+00   8.8894989e-02   1.8114822e-01   1.1195924e+00
   3.4772990e-01   1.1808069e+00   1.3352675e+00  -9.5787537e-01   6.4541379e-01  -9.7728716e-01  -2.9462164e-01  -4.1062087e-01  -2.6233718e-01
  -2.0408342e-01  -2.8533011e-01  -4.4045577e-01  -6.3463654e-01  -3.8547501e-01  -4.7963629e-01  -1.3561562e-01   4.8921512e-02   3.8360347e-01
  -1.1287372e+00  -9.5375217e-01  -9.8257993e-01  -1.2476270e+00   4.1571803e-01  -1.0245500e+00  -1.1305084e+00  -1.0274989e+00  -1.0600418e+00
   1.2023950e-01   2.3604977e-01   1.2494384e-01  -2.8553806e-02  -1.1608495e+00   4.9599802e-01   4.0020922e-01   8.5797397e-02   1.0545105e+00
  -1.2180656e+00  -1.0309032e+00  -1.0407686e+00  -8.1166981e-01  -5.1508061e-02  -3.3849577e-01  -9.2528747e-01  -9.9006049e-01  -8.8930672e-01
  -2.5341947e-01  -3.2117204e-01  -4.3075767e-01   2.9144581e-02   1.0066093e-01  -5.0764262e-02   1.5085118e-02  -3.9892138e-01  -1.9228105e-01
  -3.3893097e-01  -4.7496556e-01  -6.1211226e-01   1.1365312e-01   4.4609485e-01   5.0622122e-02  -4.1210123e-01  -3.9176669e-01  -2.7403427e-01
  -3.9838058e-01  -2.6889038e-01  -3.9681429e-01  -1.0974455e+00   1.0175565e+00  -1.5166932e+00  -8.8121587e-01  -6.1086210e-01  -1.5334772e+00
  -3.4972525e-01   2.1624072e-01   2.3938150e-01  -8.7511836e-01   7.5958504e-01  -9.6400402e-01  -9.7337775e-01  -9.8598817e-01  -1.2387691e+00
   2.5377950e+00  -1.5538076e+00  -1.4266562e+00   1.9777892e+00  -9.8987754e-01   1.6861446e+00   1.5908804e-01   1.3642018e-01   7.8232578e-01
  -2.0927797e-01  -4.0242984e-01  -5.3355760e-01   2.8346085e-01   2.2216820e-01   3.0161059e-01   7.1346725e-02   2.0841703e-01   6.6304070e-01
   2.0161805e-01   6.2180191e-02  -1.0102204e-01  -1.7366986e-01   5.0923448e-01   2.7149960e-01  -4.2884576e-01  -3.9210418e-01  -7.4361192e-01
   2.2904536e-02   1.6144160e-01   5.9966526e-02   1.1908930e-01  -1.1352091e+00   7.2888178e-01  -7.2120374e-02  -5.6021682e-01   6.4817778e-01
  -9.0767728e-02   1.9536054e-02  -9.1323936e-02   2.2287981e-01  -1.3438939e+00   7.2259278e-01   2.5339321e-01   4.8449032e-02   1.2238237e+00
  -1.3077668e+00  -1.2653786e+00  -1.2395798e+00   6.8832082e-02  -4.0014705e-01   2.9684620e-01  -2.0045042e-01   1.5583683e-01   1.0421048e+00
  -1.6901421e-02   9.2003427e-01   1.0705092e+00  -1.3669317e+00   9.0619860e-01  -1.4865441e+00  -1.1627918e+00  -9.9152293e-01  -1.2117438e+00
  -1.1050984e+00  -1.1441950e+00  -1.1755723e+00   2.6070986e-01  -9.6259895e-01   2.7778860e-01   2.5245552e-01   7.2821177e-01   3.4373840e-01
  -2.1972379e-01   1.3673750e-01   1.1039668e-01  -1.4404093e+00   1.1464710e+00  -1.5508254e+00  -6.5054328e-01  -4.4727176e-01  -2.2300888e-01
  -6.9908898e-01  -2.4250797e-01   7.5967507e-03  -3.2370857e-02   1.5824512e-01  -1.7862533e-03   2.1534965e-01   1.1011883e-01  -2.6462029e-01
   7.9455825e-01  -1.6611948e+00  -1.4886271e+00   1.9777892e+00  -1.0155180e+00   1.6861446e+00  -5.5302316e-01   1.0673186e-02   2.9261281e-01
  -1.7136831e-01   3.7895664e-02  -1.0587110e-01  -2.5199697e-01   7.6257643e-01  -3.7053158e-01  -8.6299783e-01  -9.9039798e-01  -7.0681725e-01
   7.4091097e-01   9.0124237e-01   8.2805657e-01   1.2647372e-01   9.2140481e-01  -9.9932846e-02  -5.9548728e-01  -4.8378766e-01  -1.5532653e-01
  -5.2841445e-01  -3.4818057e-02   5.7057094e-02  -5.2870485e-01   4.0930792e-01  -2.7480530e-01  -7.8034685e-01  -1.0351485e+00  -9.8930818e-01
  -5.6038402e-01  -3.7483957e-01  -4.2978786e-01  -1.7797524e+00   1.4466781e+00  -1.9060207e+00  -1.1176486e+00  -1.0315262e+00  -1.4775182e+00
  -6.3429895e-01  -1.8620113e+00  -1.7450451e+00   1.9777892e+00  -1.0140935e+00   1.6861446e+00  -7.7391695e-01   6.5405501e-01   8.9843788e-01
  -6.5076591e-01  -7.5422490e-01  -7.7891969e-01  -1.1970152e-01  -6.3233562e-01   1.4076453e-01  -9.7036229e-02  -4.2859758e-01  -4.2246070e-01
  -1.0804304e+00  -6.0984004e-01  -4.7730858e-01  -3.5399813e-01   1.0838867e-01  -5.5032089e-01  -1.7674017e-01   1.4393485e-01  -3.8706166e-01
  -4.8841400e-01  -3.9965810e-01  -5.0931233e-01  -3.8977022e-01   1.2726290e-01  -2.8084656e-01  -4.8811994e-02   1.9287021e-01  -1.3378364e-01
  -3.0139408e-01   7.5568466e-02   1.1524573e-01   3.1268834e-01   2.1689766e-01   3.2695719e-01  -3.3695180e-01  -4.9944698e-01  -2.1952576e-01
   1.1262638e+00   6.3420158e-01   4.6049833e-01  -1.5974869e+00   1.5047252e+00  -1.8635795e+00  -4.8684880e-01  -5.0788411e-01  -5.5604201e-02
   1.2075613e+00   8.7513968e-01   6.1469822e-01  -1.0628386e+00   1.6286541e+00  -8.3610852e-01  -5.6012284e-01  -3.5446333e-01  -9.0945874e-01
   7.0009204e-01   7.7374225e-01   6.5833970e-01   2.2926174e-01   9.7788504e-01   5.9388613e-02  -4.5416348e-01  -4.8502511e-01  -6.8749417e-02
   5.1008180e-01   1.1679144e+00   1.3779392e+00   6.5030162e-02   1.5956275e-01  -5.2479445e-02   4.0878242e-01   1.2422571e-01  -1.9438047e-01
   9.9412687e-02   3.8363866e-01   2.8011355e-01  -3.2365465e-01   7.2977801e-01  -3.2355462e-01  -7.4109768e-01  -9.8020593e-01  -8.1077420e-01
   4.8269488e-02   3.3813378e-01   3.0047957e-01  -1.4286820e+00   1.1051614e+00  -1.7303860e+00  -5.9629102e-01  -5.8462825e-01  -4.9515303e-01
  -7.6408160e-01  -7.9896692e-01  -7.9734609e-01  -2.0158087e-01  -7.9543742e-01  -1.6796845e-01   1.2600086e-01   7.7315268e-02  -8.1703777e-02
  -6.1774285e-01  -5.4183066e-01  -4.8506706e-01  -1.6226032e-01  -4.4741829e-02   1.0245877e-01  -1.8671847e-02   1.0332413e-01  -6.8954000e-01
  -2.0338650e-01   5.8416725e-02   2.0204289e-02  -1.2587037e+00   9.7339796e-01  -1.2363370e+00  -6.1678632e-01  -4.4805923e-01  -3.0078514e-01
  -2.2790865e-01   4.3695019e-01   4.8474359e-01  -1.2451719e+00   5.0236141e-01  -1.2670959e+00  -1.1670784e+00  -9.9152293e-01  -1.1820776e+00
  -2.2790865e-01   6.0895075e-01   7.3592455e-01  -9.3286593e-01   6.3355508e-01  -1.0656191e+00  -1.1673463e+00  -9.9141043e-01  -8.9893541e-01
   2.2642384e-01   8.3025781e-01   8.6296975e-01  -9.0628275e-01   7.0050516e-01  -9.3785700e-01  -8.4477979e-01  -1.0036499e+00  -9.7325241e-01
  -1.0880804e+00  -8.4253921e-01  -8.0413477e-01  -1.4634845e+00   1.1649892e+00  -1.7617548e+00  -8.4692309e-01  -4.5080411e-01  -1.9111205e-01
  -3.9838058e-01  -3.0042212e-01  -4.2978786e-01  -1.0914684e+00   1.0175565e+00  -1.5166932e+00  -9.1925944e-01  -5.8390828e-01  -1.5430677e+00
  -1.7540976e+00  -1.6804495e+00  -1.6461244e+00   1.8525869e+00  -9.4012794e-01   1.6461236e+00  -8.4062714e-01  -4.0303870e-01   1.8004955e+00
   6.0172789e-01   5.8597581e-01   5.8075485e-01  -3.1557415e-01   8.0883609e-01  -4.5400383e-01  -5.9897014e-01  -9.9084796e-01  -1.7846784e-01
   2.6109157e+00   2.3965081e+00   2.2197349e+00   9.3414046e-02   3.6806952e-01   3.9232473e-01   7.1433653e-01  -4.2378279e-01  -1.1076162e-01
   2.3999085e+00   2.1735736e+00   1.9947388e+00   2.0575037e-01   2.9542156e-01   5.1276870e-01   7.1540818e-01  -4.5395397e-01  -5.4793063e-02
  -6.0175401e-01  -7.5733034e-02   1.9670983e-01  -1.6025911e-01   1.5290336e-01  -1.0888991e-01   3.4006288e-01   1.3932255e-01  -2.0623740e-01
