320.0,289.0,89.0,137.0,44.0
160.0,321.0,185.0,359.0,87.0
244.0,345.0,143.0,308.0,162.0
295.0,273.0,130.0,42.0,305.0
203.0,251.0,116.0,391.0,380.0
202.0,228.0,377.0,333.0,383.0
194.0,118.0,119.0,297.0,246.0
259.0,418.0,166.0,46.0,146.0
51.0,49.0,351.0,188.0,255.0
367.0,253.0,430.0,303.0,26.0
330.0,48.0,378.0,323.0,424.0
52.0,238.0,250.0,113.0,290.0
394.0,218.0,355.0,22.0,269.0
120.0,304.0,401.0,410.0,245.0
90.0,276.0,54.0,83.0,174.0
134.0,374.0,422.0,312.0,364.0
95.0,287.0,365.0,427.0,75.0
156.0,176.0,208.0,142.0,223.0
114.0,105.0,167.0,216.0,282.0
285.0,227.0,265.0,336.0,67.0
215.0,344.0,434.0,4.0,2.0
38.0,206.0,122.0,426.0,12.0
397.0,266.0,28.0,293.0,300.0
373.0,314.0,163.0,236.0,27.0
102.0,140.0,212.0,386.0,268.0
183.0,106.0,387.0,109.0,192.0
379.0,74.0,165.0,254.0,139.0
178.0,361.0,354.0,296.0,390.0
213.0,34.0,222.0,56.0,131.0
338.0,29.0,267.0,352.0,407.0
101.0,58.0,124.0,341.0,205.0
272.0,84.0,229.0,311.0,217.0
331.0,98.0,230.0,71.0,280.0
235.0,260.0,3.0,396.0,429.0
158.0,10.0,384.0,376.0,270.0
63.0,356.0,233.0,148.0,389.0
414.0,258.0,277.0,85.0,294.0
319.0,347.0,1.0,433.0,399.0
249.0,343.0,170.0,43.0,94.0
91.0,231.0,16.0,175.0,271.0
133.0,357.0,416.0,382.0,99.0
169.0,340.0,159.0,370.0,291.0
68.0,325.0,302.0,372.0,154.0
107.0,247.0,288.0,36.0,80.0
423.0,193.0,5.0,125.0,420.0
168.0,141.0,298.0,252.0,50.0
144.0,9.0,324.0,371.0,225.0
186.0,76.0,149.0,17.0,326.0
11.0,402.0,172.0,362.0,395.0
117.0,435.0,187.0,211.0,196.0
7.0,100.0,329.0,409.0,256.0
243.0,110.0,242.0,60.0,283.0
403.0,406.0,199.0,398.0,393.0
432.0,138.0,135.0,257.0,152.0
415.0,332.0,431.0,339.0,385.0
6.0,248.0,404.0,210.0,19.0
232.0,31.0,189.0,348.0,413.0
307.0,20.0,82.0,375.0,207.0
97.0,400.0,55.0,313.0,129.0
363.0,173.0,412.0,59.0,201.0
153.0,279.0,177.0,77.0,419.0
21.0,197.0,111.0,195.0,346.0
103.0,392.0,190.0,239.0,39.0
286.0,155.0,368.0,147.0,317.0
306.0,62.0,322.0,69.0,204.0
73.0,349.0,309.0,405.0,136.0
337.0,358.0,126.0,334.0,219.0
408.0,179.0,93.0,66.0,234.0
316.0,33.0,381.0,350.0,104.0
30.0,360.0,25.0,264.0,23.0
221.0,132.0,70.0,88.0,40.0
292.0,61.0,112.0,353.0,47.0
198.0,417.0,241.0,200.0,342.0
425.0,261.0,224.0,8.0,145.0
150.0,14.0,37.0,79.0,164.0
78.0,121.0,299.0,171.0,226.0
81.0,18.0,191.0,310.0,275.0
240.0,328.0,115.0,237.0,301.0
315.0,263.0,35.0,57.0,13.0
15.0,278.0,214.0,65.0,274.0
108.0,184.0,161.0,128.0,41.0
86.0,421.0,284.0,24.0,182.0
209.0,151.0,180.0,262.0,327.0
92.0,318.0,411.0,64.0,366.0
123.0,335.0,428.0,281.0,181.0
53.0,45.0,157.0,32.0,369.0
72.0,96.0,388.0,127.0,220.0
289.0,89.0,137.0,44.0,320.0
321.0,185.0,359.0,87.0,160.0
345.0,143.0,308.0,162.0,244.0
273.0,130.0,42.0,305.0,295.0
251.0,116.0,391.0,380.0,203.0
228.0,377.0,333.0,383.0,202.0
118.0,119.0,297.0,246.0,194.0
418.0,166.0,46.0,146.0,259.0
49.0,351.0,188.0,255.0,51.0
253.0,430.0,303.0,26.0,367.0
48.0,378.0,323.0,424.0,330.0
238.0,250.0,113.0,290.0,52.0
218.0,355.0,22.0,269.0,394.0
304.0,401.0,410.0,245.0,120.0
276.0,54.0,83.0,174.0,90.0
374.0,422.0,312.0,364.0,134.0
287.0,365.0,427.0,75.0,95.0
176.0,208.0,142.0,223.0,156.0
105.0,167.0,216.0,282.0,114.0
227.0,265.0,336.0,67.0,285.0
344.0,434.0,4.0,2.0,215.0
206.0,122.0,426.0,12.0,38.0
266.0,28.0,293.0,300.0,397.0
314.0,163.0,236.0,27.0,373.0
140.0,212.0,386.0,268.0,102.0
106.0,387.0,109.0,192.0,183.0
74.0,165.0,254.0,139.0,379.0
361.0,354.0,296.0,390.0,178.0
34.0,222.0,56.0,131.0,213.0
29.0,267.0,352.0,407.0,338.0
58.0,124.0,341.0,205.0,101.0
84.0,229.0,311.0,217.0,272.0
98.0,230.0,71.0,280.0,331.0
260.0,3.0,396.0,429.0,235.0
10.0,384.0,376.0,270.0,158.0
356.0,233.0,148.0,389.0,63.0
258.0,277.0,85.0,294.0,414.0
347.0,1.0,433.0,399.0,319.0
343.0,170.0,43.0,94.0,249.0
231.0,16.0,175.0,271.0,91.0
357.0,416.0,382.0,99.0,133.0
340.0,159.0,370.0,291.0,169.0
325.0,302.0,372.0,154.0,68.0
247.0,288.0,36.0,80.0,107.0
193.0,5.0,125.0,420.0,423.0
141.0,298.0,252.0,50.0,168.0
9.0,324.0,371.0,225.0,144.0
76.0,149.0,17.0,326.0,186.0
402.0,172.0,362.0,395.0,11.0
435.0,187.0,211.0,196.0,117.0
100.0,329.0,409.0,256.0,7.0
110.0,242.0,60.0,283.0,243.0
406.0,199.0,398.0,393.0,403.0
138.0,135.0,257.0,152.0,432.0
332.0,431.0,339.0,385.0,415.0
248.0,404.0,210.0,19.0,6.0
31.0,189.0,348.0,413.0,232.0
20.0,82.0,375.0,207.0,307.0
400.0,55.0,313.0,129.0,97.0
173.0,412.0,59.0,201.0,363.0
279.0,177.0,77.0,419.0,153.0
197.0,111.0,195.0,346.0,21.0
392.0,190.0,239.0,39.0,103.0
155.0,368.0,147.0,317.0,286.0
62.0,322.0,69.0,204.0,306.0
349.0,309.0,405.0,136.0,73.0
358.0,126.0,334.0,219.0,337.0
179.0,93.0,66.0,234.0,408.0
33.0,381.0,350.0,104.0,316.0
360.0,25.0,264.0,23.0,30.0
132.0,70.0,88.0,40.0,221.0
61.0,112.0,353.0,47.0,292.0
417.0,241.0,200.0,342.0,198.0
261.0,224.0,8.0,145.0,425.0
14.0,37.0,79.0,164.0,150.0
121.0,299.0,171.0,226.0,78.0
18.0,191.0,310.0,275.0,81.0
328.0,115.0,237.0,301.0,240.0
263.0,35.0,57.0,13.0,315.0
278.0,214.0,65.0,274.0,15.0
184.0,161.0,128.0,41.0,108.0
421.0,284.0,24.0,182.0,86.0
151.0,180.0,262.0,327.0,209.0
318.0,411.0,64.0,366.0,92.0
335.0,428.0,281.0,181.0,123.0
45.0,157.0,32.0,369.0,53.0
96.0,388.0,127.0,220.0,72.0
89.0,137.0,44.0,320.0,289.0
185.0,359.0,87.0,160.0,321.0
143.0,308.0,162.0,244.0,345.0
130.0,42.0,305.0,295.0,273.0
116.0,391.0,380.0,203.0,251.0
377.0,333.0,383.0,202.0,228.0
119.0,297.0,246.0,194.0,118.0
166.0,46.0,146.0,259.0,418.0
351.0,188.0,255.0,51.0,49.0
430.0,303.0,26.0,367.0,253.0
378.0,323.0,424.0,330.0,48.0
250.0,113.0,290.0,52.0,238.0
355.0,22.0,269.0,394.0,218.0
401.0,410.0,245.0,120.0,304.0
54.0,83.0,174.0,90.0,276.0
422.0,312.0,364.0,134.0,374.0
365.0,427.0,75.0,95.0,287.0
208.0,142.0,223.0,156.0,176.0
167.0,216.0,282.0,114.0,105.0
265.0,336.0,67.0,285.0,227.0
434.0,4.0,2.0,215.0,344.0
122.0,426.0,12.0,38.0,206.0
28.0,293.0,300.0,397.0,266.0
163.0,236.0,27.0,373.0,314.0
212.0,386.0,268.0,102.0,140.0
387.0,109.0,192.0,183.0,106.0
165.0,254.0,139.0,379.0,74.0
354.0,296.0,390.0,178.0,361.0
222.0,56.0,131.0,213.0,34.0
267.0,352.0,407.0,338.0,29.0
124.0,341.0,205.0,101.0,58.0
229.0,311.0,217.0,272.0,84.0
230.0,71.0,280.0,331.0,98.0
3.0,396.0,429.0,235.0,260.0
384.0,376.0,270.0,158.0,10.0
233.0,148.0,389.0,63.0,356.0
277.0,85.0,294.0,414.0,258.0
1.0,433.0,399.0,319.0,347.0
170.0,43.0,94.0,249.0,343.0
16.0,175.0,271.0,91.0,231.0
416.0,382.0,99.0,133.0,357.0
159.0,370.0,291.0,169.0,340.0
302.0,372.0,154.0,68.0,325.0
288.0,36.0,80.0,107.0,247.0
5.0,125.0,420.0,423.0,193.0
298.0,252.0,50.0,168.0,141.0
324.0,371.0,225.0,144.0,9.0
149.0,17.0,326.0,186.0,76.0
172.0,362.0,395.0,11.0,402.0
187.0,211.0,196.0,117.0,435.0
329.0,409.0,256.0,7.0,100.0
242.0,60.0,283.0,243.0,110.0
199.0,398.0,393.0,403.0,406.0
135.0,257.0,152.0,432.0,138.0
431.0,339.0,385.0,415.0,332.0
404.0,210.0,19.0,6.0,248.0
189.0,348.0,413.0,232.0,31.0
82.0,375.0,207.0,307.0,20.0
55.0,313.0,129.0,97.0,400.0
412.0,59.0,201.0,363.0,173.0
177.0,77.0,419.0,153.0,279.0
111.0,195.0,346.0,21.0,197.0
190.0,239.0,39.0,103.0,392.0
368.0,147.0,317.0,286.0,155.0
322.0,69.0,204.0,306.0,62.0
309.0,405.0,136.0,73.0,349.0
126.0,334.0,219.0,337.0,358.0
93.0,66.0,234.0,408.0,179.0
381.0,350.0,104.0,316.0,33.0
25.0,264.0,23.0,30.0,360.0
70.0,88.0,40.0,221.0,132.0
112.0,353.0,47.0,292.0,61.0
241.0,200.0,342.0,198.0,417.0
224.0,8.0,145.0,425.0,261.0
37.0,79.0,164.0,150.0,14.0
299.0,171.0,226.0,78.0,121.0
191.0,310.0,275.0,81.0,18.0
115.0,237.0,301.0,240.0,328.0
35.0,57.0,13.0,315.0,263.0
214.0,65.0,274.0,15.0,278.0
161.0,128.0,41.0,108.0,184.0
284.0,24.0,182.0,86.0,421.0
180.0,262.0,327.0,209.0,151.0
411.0,64.0,366.0,92.0,318.0
428.0,281.0,181.0,123.0,335.0
157.0,32.0,369.0,53.0,45.0
388.0,127.0,220.0,72.0,96.0
137.0,44.0,320.0,289.0,89.0
359.0,87.0,160.0,321.0,185.0
308.0,162.0,244.0,345.0,143.0
42.0,305.0,295.0,273.0,130.0
391.0,380.0,203.0,251.0,116.0
333.0,383.0,202.0,228.0,377.0
297.0,246.0,194.0,118.0,119.0
46.0,146.0,259.0,418.0,166.0
188.0,255.0,51.0,49.0,351.0
303.0,26.0,367.0,253.0,430.0
323.0,424.0,330.0,48.0,378.0
113.0,290.0,52.0,238.0,250.0
22.0,269.0,394.0,218.0,355.0
410.0,245.0,120.0,304.0,401.0
83.0,174.0,90.0,276.0,54.0
312.0,364.0,134.0,374.0,422.0
427.0,75.0,95.0,287.0,365.0
142.0,223.0,156.0,176.0,208.0
216.0,282.0,114.0,105.0,167.0
336.0,67.0,285.0,227.0,265.0
4.0,2.0,215.0,344.0,434.0
426.0,12.0,38.0,206.0,122.0
293.0,300.0,397.0,266.0,28.0
236.0,27.0,373.0,314.0,163.0
386.0,268.0,102.0,140.0,212.0
109.0,192.0,183.0,106.0,387.0
254.0,139.0,379.0,74.0,165.0
296.0,390.0,178.0,361.0,354.0
56.0,131.0,213.0,34.0,222.0
352.0,407.0,338.0,29.0,267.0
