   2.3286284e-01  -5.0610742e-02  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01   1.5891361e-01   1.7326720e+00  -7.0093635e-01   1.1051296e-01  -4.6107211e-01  -1.3625597e-01  -1.9317570e-01  -9.1801898e-01   1.3203609e-01   3.0729049e-01   1.0103665e-01  -1.0983050e+00  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01   4.1748499e-01   3.3294323e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01   5.1898732e-01   3.2754914e-02  -1.6503949e-01   1.6278649e-01  -6.9700420e-01  -2.0162465e-01   7.6678837e-02  -5.6063544e-01  -7.6462000e-01  -1.5129999e-01  -9.0884024e-02  -6.2936815e-01  -1.6303878e-01  -1.6046904e-01  -3.2297020e-01
  -2.1294746e+00  -5.3582405e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -8.3718830e-01   3.1764195e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01  -1.9581331e+00   2.1787292e-01  -2.2444614e+00  -8.1447930e-01  -1.1679356e+00   5.2728202e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -6.2951918e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.1387615e+00   1.8574756e+00  -1.6503949e-01  -7.3811296e-01  -2.7393975e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -1.1246872e+00  -1.3355070e+00  -6.2936815e-01  -1.8490476e+00  -1.6046904e-01  -3.2297020e-01
  -1.0397276e+00  -1.5121234e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -7.7157484e-01   8.2693110e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01  -1.6328742e+00   1.3773721e-01  -1.2731879e+00  -8.1447930e-01  -1.1679356e+00   4.6093152e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -2.6669595e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.3869856e+00  -1.1312910e+00  -1.6503949e-01  -7.3811296e-01  -2.9397212e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -9.2060600e-01  -1.3012799e+00  -6.2936815e-01  -1.4971919e+00  -1.6046904e-01  -3.2297020e-01
  -1.9210331e+00  -4.0500673e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -7.7157484e-01   3.1764195e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01  -1.6534169e+00   2.9800863e-01  -1.9138838e+00  -8.1447930e-01  -1.1679356e+00   4.6093152e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -4.4292437e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.8292067e+00  -1.1312910e+00  -1.6503949e-01  -7.3811296e-01  -8.6017100e-02  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -1.0726665e+00  -1.3868477e+00  -6.2936815e-01  -1.6686914e+00  -1.6046904e-01  -3.2297020e-01
  -1.6522532e+00  -1.7949002e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -6.6221908e-01   3.1764195e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01  -9.7379702e-01   1.1833174e+00  -1.2861095e+00  -8.1447930e-01  -1.1464276e+00   3.9458103e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -3.8072611e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.3869856e+00   2.3410340e-01  -1.6503949e-01  -7.3811296e-01   4.8490528e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -9.9463544e-01  -1.4739713e+00  -6.2936815e-01  -1.2886550e+00  -1.6046904e-01  -3.2297020e-01
  -1.5370618e+00  -2.3742540e-02   1.9379254e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -5.9660563e-01   3.1764195e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01  -6.3072151e-02   1.8142271e+00  -7.8647428e-01  -8.1447930e-01  -9.5285557e-01   3.2823054e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.9413131e-01  -2.9355221e-01  -2.0352324e-01   2.3994495e+00  -1.5675587e-01  -1.1747195e+00   2.6462774e-02  -1.6503949e-01  -7.3811296e-01   1.2523356e+00  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -3.7638953e-01  -1.2748317e+00  -6.2936815e-01  -4.0458733e-01  -1.6046904e-01   1.2360065e-01
  -1.4931794e+00  -2.2143379e+00   1.9379254e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -5.5286333e-01   3.1764195e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01   1.0239773e+00   2.2835935e+00  -4.4728229e-01  -8.1447930e-01  -1.0388876e+00   2.2870480e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01   4.4295385e-02  -2.9355221e-01   4.9087866e+00  -4.1636722e-01  -1.5675587e-01  -1.0862753e+00   7.5863530e-03   6.0534127e+00  -7.3811296e-01   2.0226277e+00  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01   2.9489332e+00  -1.4864176e+00  -6.2936815e-01   2.3740261e+00  -1.6046904e-01   1.2360065e-01
  -1.9210331e+00  -3.7241252e-01  -4.8999051e-01  -1.6661052e-01   8.5321904e-03  -2.7012032e-01  -7.4003469e-01  -1.1761911e+00   3.1764195e-01  -1.0159718e+00  -1.4020728e-01   2.5612388e-01  -1.6174672e+00   2.9800863e-01  -1.9138838e+00  -8.1447930e-01  -9.5285557e-01   8.5903448e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -8.9904500e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.8292067e+00  -1.2193810e+00  -1.6503949e-01  -7.3811296e-01  -8.6017100e-02  -2.0162465e-01  -5.8101362e-01  -1.2088050e-01   8.2645318e-01  -1.0606617e+00  -8.6877341e-01   2.8773599e-01  -1.6348746e+00  -1.6046904e-01  -3.2297020e-01
  -1.4310126e+00  -1.5191708e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.5261296e+00  -7.0093635e-01  -1.0159718e+00  -4.6107211e-01   2.5612388e-01  -2.2423067e+00  -6.8651581e-01  -1.7437494e+00  -8.1447930e-01  -8.8833156e-01   1.1576117e+00  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -5.8805366e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.1387615e+00  -3.2769109e+00  -1.6503949e-01  -7.3811296e-01  -7.9573514e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -9.2760878e-01  -8.6877341e-01   2.8773599e-01  -1.6509778e+00  -1.6046904e-01  -3.2297020e-01
  -5.0878817e+00  -1.4506643e+00  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -2.2260064e+00  -1.9164720e-01  -4.5272943e-01  -4.6107211e-01   2.5612388e-01  -3.3002540e+00  -1.7181041e+00  -6.2060085e+00  -8.1447930e-01   5.8020646e-02   1.3898384e+00  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -3.2003809e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -5.3758199e+00  -6.9074758e+00  -1.6503949e-01  -7.3811296e-01  -7.9573514e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -1.6398921e+00   2.2427841e+00  -6.2936815e-01  -2.9641968e+00  -1.6046904e-01  -3.2297020e-01
  -1.9210331e+00  -3.4589669e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.0121575e+00   3.1764195e-01  -4.5272943e-01  -4.6107211e-01   2.5612388e-01  -1.5780938e+00   2.9800863e-01  -1.9138838e+00  -5.9012534e-01  -7.3777553e-01   6.2680775e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.0856398e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.8292067e+00  -1.2823024e+00  -1.6503949e-01  -7.3811296e-01  -8.6017100e-02  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -1.0446553e+00  -3.5069908e-01  -6.2936815e-01  -1.5946165e+00  -1.6046904e-01  -3.2297020e-01
  -1.4310126e+00  -3.7787425e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -7.7157484e-01  -1.9164720e-01  -4.5272943e-01  -4.6107211e-01   2.5612388e-01  -2.0608464e+00  -4.4610868e-01  -1.5671543e+00  -8.1447930e-01  -3.2912344e-01   4.9410677e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.5417604e+00  -8.4720395e-02  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.0183306e-01   2.1469141e+00  -1.6503949e-01  -7.3811296e-01  -7.9573514e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -6.1648503e-01  -7.3964377e-01  -6.2936815e-01  -1.1719065e+00  -1.6046904e-01  -3.2297020e-01
  -2.5024753e+00  -4.8129481e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.8651324e+00   3.1764195e-01   1.1051296e-01  -4.6107211e-01   2.5612388e-01  -2.1122031e+00  -4.4610868e-01  -2.7236374e+00  -8.1447930e-01   3.8064071e-01   1.1576117e+00  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -2.6820620e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.6428935e+00  -4.0319677e+00  -1.6503949e-01  -7.3811296e-01  -4.5852368e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   8.2645318e-01  -1.1016780e+00   1.8538394e+00  -6.2936815e-01  -1.8595147e+00  -1.6046904e-01  -3.2297020e-01
  -1.1201787e+00   4.7113270e-03  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.5261296e+00   3.1764195e-01   1.1051296e-01  -4.6107211e-01   2.5612388e-01  -1.7595540e+00  -4.8299655e-01  -1.4433223e+00  -5.9012534e-01   3.6512641e-02   9.5856021e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -2.0186138e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.6257850e+00   2.4678132e+00  -1.6503949e-01  -7.3811296e-01  -5.3722225e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   8.2645318e-01  -8.7158650e-01   1.2579762e+00  -6.2936815e-01  -1.4875300e+00  -1.6046904e-01  -3.2297020e-01
  -8.7699694e-01   1.3825951e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.3183536e+00   3.1764195e-01   1.1051296e-01  -4.6107211e-01   2.5612388e-01  -1.4873637e+00   1.3773721e-01  -1.2085799e+00  -3.6577138e-01  -1.7856741e-01   8.2585923e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.8942173e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.2543193e+00  -1.4333138e+00  -1.6503949e-01  -7.3811296e-01  -4.4039916e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   8.2645318e-01  -8.3557217e-01   7.7412897e-01  -6.2936815e-01  -1.3812486e+00  -1.6046904e-01  -3.2297020e-01
  -2.5024753e+00  -1.4927430e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01   4.8593345e-02  -1.9164720e-01  -4.5272943e-01  -4.6107211e-01   2.5612388e-01  -1.9581331e+00  -4.4610868e-01  -2.7236374e+00  -5.9012534e-01  -2.8011373e-02  -3.6697168e-02  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -2.4596320e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.6428935e+00  -4.1452262e+00  -1.6503949e-01  -7.3811296e-01  -4.5852368e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -7.3053039e-01   1.4648947e+00  -6.2936815e-01  -1.2838240e+00  -1.6046904e-01  -3.2297020e-01
  -1.0397276e+00   1.8221765e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.3183536e+00  -1.9164720e-01   1.1051296e-01  -4.6107211e-01   2.5612388e-01  -1.4873637e+00   1.3773721e-01  -1.2731879e+00  -5.9012534e-01  -1.7856741e-01   8.2585923e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.3966311e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.3869856e+00  -1.4773588e+00  -1.6503949e-01  -7.3811296e-01  -2.9397212e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -8.3157058e-01   2.5449886e-01  -6.2936815e-01  -1.3208615e+00  -1.6046904e-01  -3.2297020e-01
  -1.7089347e+00   4.6907618e-02  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -1.0668354e+00   3.1764195e-01   1.1051296e-01  -4.6107211e-01   2.5612388e-01  -1.0593915e+00   8.2588672e-01  -1.4573207e+00  -5.9012534e-01  -4.3666346e-01   6.5998300e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.2618682e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -1.4886964e+00  -4.7061631e-01  -1.6503949e-01  -7.3811296e-01   2.9364390e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -9.2160639e-01  -2.8535637e-01  -6.2936815e-01  -1.2524227e+00  -1.6046904e-01  -3.2297020e-01
  -2.5024753e+00  -3.7523148e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -7.7157484e-01  -1.9164720e-01  -4.5272943e-01  -4.6107211e-01   2.5612388e-01  -2.0779653e+00  -4.4610868e-01  -2.7236374e+00  -5.9012534e-01  -3.2912344e-01   4.9410677e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.0027088e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.6428935e+00  -3.6984843e+00  -1.6503949e-01   3.3077817e-02  -4.5852368e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -8.8059008e-01   8.8147770e-01  -6.2936815e-01  -1.5253726e+00  -1.6046904e-01  -3.2297020e-01
  -7.1243783e-01   7.4609752e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -6.0845337e-03   8.2693110e-01  -4.5272943e-01  -4.6107211e-01   3.4874109e+00  -4.1743314e-01   1.0637499e+00  -4.0421029e-01  -5.9012534e-01  -7.5928353e-01  -3.5219219e-03  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01   2.1015743e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -7.4134280e-01   8.9384177e-02  -1.6503949e-01   1.0419482e-01   4.8442832e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -5.2845001e-01  -3.9737244e-01  -6.2936815e-01  -4.8349319e-01  -1.6046904e-01  -3.2297020e-01
  -4.0343239e-01   4.6129458e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -6.2941236e-01   8.2693110e-01  -4.5272943e-01  -4.6107211e-01   5.9263507e-01  -1.4428546e+00  -5.5041230e-01  -8.1124068e-01  -3.6577138e-01  -6.3023550e-01   3.9458103e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -3.3926060e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -9.5360892e-01  -1.3641002e+00  -1.6503949e-01   1.1461859e-01  -5.4723843e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -5.4345598e-01   1.6893103e-01  -6.2936815e-01  -9.8752449e-01  -1.6046904e-01  -3.2297020e-01
  -1.4310126e+00   1.0610576e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -7.7157484e-01   3.1764195e-01  -4.5272943e-01  -4.6107211e-01   4.7310213e-01  -2.0505751e+00  -6.8651581e-01  -1.7437494e+00  -8.1447930e-01  -3.2912344e-01   4.9410677e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -4.5329075e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -2.1387615e+00  -3.7425293e+00  -1.6503949e-01   5.5774733e-02  -7.9573514e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01  -7.6462000e-01  -6.5750134e-01   9.4682041e-01  -6.2936815e-01  -1.2339040e+00  -1.6046904e-01  -3.2297020e-01
  -1.6207903e-01  -2.1443925e+00  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -7.7157484e-01   3.1764195e-01   1.1051296e-01  -4.6107211e-01  -6.1568697e-01  -9.5839002e-01   7.0321452e-02  -5.5173189e-01   8.2936534e-02  -3.2912344e-01   4.9410677e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -1.0234415e+00  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -5.0696562e-01  -4.7690845e-01  -1.6503949e-01   1.1613172e-01  -4.9477272e-01  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -5.0143927e-01   4.9253301e-01  -6.2936815e-01  -8.3293342e-01  -1.6046904e-01  -3.2297020e-01
  -9.9950206e-01   1.6653719e-01  -4.8999051e-01  -1.6661052e-01  -4.2010880e-01  -2.7012032e-01  -7.4003469e-01  -4.1070084e-01  -7.0093635e-01   1.1051296e-01  -4.6107211e-01  -5.9230009e-01   8.5107649e-01   2.8280075e+00   1.5572569e-01  -3.6577138e-01  -8.8833156e-01   2.2870480e-01  -8.3798252e-02  -2.3288009e-01  -1.3479008e-01  -3.4962697e-01  -2.9355221e-01  -2.0352324e-01  -4.1636722e-01  -1.5675587e-01  -9.7129777e-01   7.5863530e-03  -1.6503949e-01   1.3521394e-01   3.5484261e+00  -2.0162465e-01  -5.8101362e-01  -5.6063544e-01   3.0916588e-02  -5.8947428e-01  -8.8899853e-01  -6.2936815e-01  -1.7350589e-01  -1.6046904e-01  -3.2297020e-01
